Time [s],Channel 2,Channel 3,Channel 15
5807.168945280,0,0,0
5807.170813920,0,0,1
5807.172681120,0,0,0
5807.174549760,0,0,1
5807.176417120,0,0,0
5807.178285600,0,0,1
5807.180152960,0,0,0
5807.182020160,0,0,1
5807.183887360,0,0,0
5807.185755840,0,0,1
5807.187623040,0,0,0
5807.189490400,0,0,1
5807.191357600,0,0,0
5807.193224800,0,0,1
5807.195093440,0,0,0
5807.196960640,0,0,1
5807.198829280,0,0,0
5807.200696640,0,0,1
5807.202564960,0,0,0
5807.204432320,0,0,1
5807.206299520,0,0,0
5807.208166720,0,0,1
5807.210035360,0,0,0
5807.211902560,0,0,1
5807.213769760,0,0,0
5807.215638240,0,0,1
5807.217505600,0,0,0
5807.219374240,0,0,1
5807.221241440,0,0,0
5807.223108640,0,0,1
5807.224975840,0,0,0
5807.226844320,0,0,1
5807.228711520,0,0,0
5807.230578720,0,0,1
5807.232446080,0,0,0
5807.234313280,0,0,1
5807.236181920,0,0,0
5807.238049120,0,0,1
5807.239917760,0,0,0
5807.241784960,0,0,1
5807.243653600,0,0,0
5807.245520800,0,0,1
5807.247388000,0,0,0
5807.249255200,0,0,1
5807.251123840,0,0,0
5807.252991040,0,0,1
5807.254858400,0,0,0
5807.256725600,0,0,1
5807.258592800,0,0,0
5807.260461280,0,0,1
5807.262328640,0,0,0
5807.264197120,0,0,1
5807.266064320,0,0,0
5807.267932320,0,0,1
5807.269799520,0,0,0
5807.271666720,0,0,1
5807.273534080,0,0,0
5807.275402400,0,0,1
5807.277269600,0,0,0
5807.279136800,0,0,1
5807.281005280,0,0,0
5807.282872320,0,0,1
5807.284741120,0,0,0
5807.286608160,0,0,1
5807.288475360,0,0,0
5807.290342560,0,0,1
5807.292211040,0,0,0
5807.294078240,0,0,1
5807.295945440,0,0,0
5807.297812640,0,0,1
5807.299679840,0,0,0
5807.301548320,0,0,1
5807.303415520,0,0,0
5807.305284160,0,0,1
5807.307151360,0,0,0
5807.309019840,0,0,1
5807.310887200,0,0,0
5812.593214720,0,1,0
5812.595060000,0,0,0
5812.596906400,0,1,0
5812.598751680,0,0,0
5812.600596800,0,1,0
5812.602442240,0,0,0
5812.604287040,0,1,0
5812.606133440,0,0,0
5812.607978400,0,1,0
5812.609825120,0,0,0
5812.611670080,0,1,0
5812.613516640,0,0,0
5812.615361600,0,1,0
5812.617206720,0,0,0
5812.619051840,0,1,0
5812.620896960,0,0,0
5812.622743360,0,1,0
5812.624588480,0,0,0
5812.626434880,0,1,0
5812.628280160,0,0,0
5812.630126240,0,1,0
5812.631971520,0,0,0
5812.633816320,0,1,0
5812.635661440,0,0,0
5812.637506720,0,1,0
5812.639352960,0,0,0
5812.641198080,0,1,0
5812.643044480,0,0,0
5812.644889600,0,1,0
5812.646734880,0,0,0
5812.648579680,0,1,0
5812.650424640,0,0,0
5812.652269760,0,1,0
5812.654114880,0,0,0
5812.655959840,0,1,0
5812.657804800,0,0,0
5812.659651200,0,1,0
5812.661496480,0,0,0
5812.663342720,0,1,0
5812.665187680,0,0,0
5812.667033920,0,1,0
5812.668879040,0,0,0
5812.670724000,0,1,0
5812.672569280,0,0,0
5812.674414080,0,1,0
5812.676260480,0,0,0
5812.678105600,0,1,0
5812.679952160,0,0,0
5812.681797280,0,1,0
5812.683643680,0,0,0
5812.685488800,0,1,0
5812.687333920,0,0,0
5812.689179040,0,1,0
5812.691025440,0,0,0
5812.692870400,0,1,0
5812.694715520,0,0,0
5812.696561920,0,1,0
5812.698407200,0,0,0
5812.700253440,0,1,0
5812.702098560,0,0,0
5812.703943520,0,1,0
5812.705788640,0,0,0
5812.707635040,0,1,0
5812.709480000,0,0,0
5812.711325120,0,1,0
5812.713171680,0,0,0
5812.715016640,0,1,0
5812.716863040,0,0,0
5812.718708000,0,1,0
5812.720552960,0,0,0
5812.722398080,0,1,0
5812.724244640,0,0,0
5812.726089440,0,1,0
5812.727934560,0,0,0
5812.729779520,0,1,0
5812.731624800,0,0,0
5812.733471040,0,1,0
5812.735316320,0,0,0
5812.737162720,0,1,0
5812.739007840,0,0,0
5812.740854080,0,1,0
5812.742699520,0,0,0
5812.744544320,0,1,0
5812.746389440,0,0,0
5812.748234560,0,1,0
5812.750080960,0,0,0
5812.751926240,0,1,0
5812.753772480,0,0,0
5812.755617600,0,1,0
5812.757464160,0,0,0
5812.759309280,0,1,0
5812.761154560,0,0,0
5812.762999520,0,1,0
5812.764845760,0,0,0
5812.766690880,0,1,0
5812.768536160,0,0,0
5812.770382720,0,1,0
5812.772227840,0,0,0
5812.774074240,0,1,0
5812.775919360,0,0,0
5812.775919520,0,1,0
5812.775919680,0,0,0
5812.777764480,0,1,0
5812.779609760,0,0,0
5812.781454880,0,1,0
5812.783300320,0,0,0
5812.785145280,0,1,0
5812.786991680,0,0,0
5812.788836800,0,1,0
5812.790683360,0,0,0
5812.792528480,0,1,0
5812.794374560,0,0,0
5812.796219680,0,1,0
5812.798064640,0,0,0
5812.799909600,0,1,0
5812.801756000,0,0,0
5812.803600960,0,1,0
5812.805446080,0,0,0
5812.807292640,0,1,0
5812.809137760,0,0,0
5812.810984160,0,1,0
5812.812829440,0,0,0
5812.814674400,0,1,0
5812.816519840,0,0,0
5812.818365760,0,1,0
5812.820210880,0,0,0
5812.822056000,0,1,0
5812.823902560,0,0,0
5812.825747680,0,1,0
5812.827594400,0,0,0
5812.829439360,0,1,0
5812.831284800,0,0,0
5812.833129600,0,1,0
5812.834975840,0,0,0
5812.836820960,0,1,0
5812.838666080,0,0,0
5812.840511200,0,1,0
5812.842356480,0,0,0
5812.844202560,0,1,0
5812.846047840,0,0,0
5812.847894080,0,1,0
5812.849739360,0,0,0
5812.851585920,0,1,0
5812.853431200,0,0,0
5812.855276160,0,1,0
5812.857121600,0,0,0
5812.858966400,0,1,0
5812.860812800,0,0,0
5812.862658080,0,1,0
5812.864504640,0,0,0
5812.866349760,0,1,0
5812.868196160,0,0,0
5812.868196320,0,1,0
5812.868196480,0,0,0
5812.870041280,0,1,0
5812.871886400,0,0,0
5812.873731680,0,1,0
5812.875578080,0,0,0
5812.877423200,0,1,0
5812.879268480,0,0,0
5812.881114880,0,1,0
5812.882960000,0,0,0
5812.884806400,0,1,0
5812.886651520,0,0,0
5812.888496480,0,1,0
5812.890341600,0,0,0
5812.892188160,0,1,0
5812.894033280,0,0,0
5812.895878560,0,1,0
5812.897724960,0,0,0
5812.899570240,0,1,0
5812.901416640,0,0,0
5812.903261760,0,1,0
5812.905107040,0,0,0
5812.906952000,0,1,0
5812.908797280,0,0,0
5812.910642240,0,1,0
5812.912487360,0,0,0
5812.914332480,0,1,0
5812.916177760,0,0,0
5812.918024000,0,1,0
5812.919869120,0,0,0
5812.921715520,0,1,0
5812.923560640,0,0,0
5812.925405600,0,1,0
5812.927250720,0,0,0
5812.929096960,0,1,0
5812.930942080,0,0,0
5812.932787360,0,1,0
5812.934633920,0,0,0
5812.936479040,0,1,0
5812.938325280,0,0,0
5812.940170560,0,1,0
5812.942015680,0,0,0
5812.943861120,0,1,0
5812.944148800,0,0,0
5812.944148960,0,1,0
5812.944149920,0,0,0
5841.615623680,0,0,1
5841.617478080,0,0,0
5841.619333760,0,0,1
5841.621188160,0,0,0
5841.623042560,0,0,1
5841.624898240,0,0,0
5841.626752640,0,0,1
5841.628608480,0,0,0
5841.630463040,0,0,1
5841.632317440,0,0,0
5841.634171840,0,0,1
5841.636027360,0,0,0
5841.637881760,0,0,1
5841.639736000,0,0,0
5841.641590560,0,0,1
5841.643444960,0,0,0
5841.645300640,0,0,1
5841.647155040,0,0,0
5841.649010560,0,0,1
5841.650865120,0,0,0
5841.652719520,0,0,1
5841.654573920,0,0,0
5841.656429600,0,0,1
5841.658283840,0,0,0
5841.660138240,0,0,1
5841.661992640,0,0,0
5841.663847040,0,0,1
5841.665702720,0,0,0
5841.667557120,0,0,1
5841.669412960,0,0,0
5841.671267360,0,0,1
5841.673121760,0,0,0
5841.674976160,0,0,1
5841.676830720,0,0,0
5841.678685120,0,0,1
5841.680539680,0,0,0
5841.682394080,0,0,1
5841.684248480,0,0,0
5841.686104160,0,0,1
5841.687958560,0,0,0
5841.689814080,0,0,1
5841.691668480,0,0,0
5841.693524320,0,0,1
5841.695378720,0,0,0
5841.697233120,0,0,1
5841.699087520,0,0,0
5841.700943360,0,0,1
5841.702797760,0,0,0
5841.704652320,0,0,1
5841.706508000,0,0,0
5841.708362400,0,0,1
5841.710218080,0,0,0
5841.712072480,0,0,1
5841.713928000,0,0,0
5841.715782400,0,0,1
5841.717636640,0,0,0
5841.719491040,0,0,1
5841.721346560,0,0,0
5841.723200960,0,0,1
5841.725055520,0,0,0
5841.726911200,0,0,1
5841.728765760,0,0,0
5841.730621440,0,0,1
5841.732475840,0,0,0
5841.734330240,0,0,1
5841.736184480,0,0,0
5841.738040160,0,0,1
5841.739894560,0,0,0
5841.741748800,0,0,1
5841.743603040,0,0,0
5841.745457440,0,0,1
5841.747313120,0,0,0
5841.749167520,0,0,1
5841.751023360,0,0,0
5841.752877760,0,0,1
5841.754732160,0,0,0
5841.756586560,0,0,1
5841.758442080,0,0,0
5841.760296320,0,0,1
5841.762150880,0,0,0
5841.764005120,0,0,1
5841.765859360,0,0,0
5841.767714880,0,0,1
5841.769569120,0,0,0
5841.771424640,0,0,1
5841.773278880,0,0,0
5841.775133120,0,0,1
5841.776987520,0,0,0
5841.778841760,0,0,1
5841.780696160,0,0,0
5841.782550560,0,0,1
5841.784404960,0,0,0
5841.786259360,0,0,1
5841.788115040,0,0,0
5841.789969440,0,0,1
5841.791825120,0,0,0
5841.793679360,0,0,1
5841.795535040,0,0,0
5841.797389280,0,0,1
5841.799243680,0,0,0
5841.801098080,0,0,1
5841.802953760,0,0,0
5841.804808000,0,0,1
5841.806662400,0,0,0
5841.808518080,0,0,1
5841.810372320,0,0,0
5841.812228000,0,0,1
5841.814082240,0,0,0
5841.815937760,0,0,1
5841.817792000,0,0,0
5841.819646240,0,0,1
5841.821500480,0,0,0
5841.823355040,0,0,1
5841.825209280,0,0,0
5841.827063680,0,0,1
5841.828919360,0,0,0
5841.830773440,0,0,1
5841.832629120,0,0,0
5841.834483520,0,0,1
5841.836337920,0,0,0
5841.838192160,0,0,1
5841.840047680,0,0,0
5841.841902080,0,0,1
5841.843756320,0,0,0
5841.845612000,0,0,1
5841.847466240,0,0,0
5841.849321760,0,0,1
5841.851176160,0,0,0
5841.853031840,0,0,1
5841.854886240,0,0,0
5841.856740320,0,0,1
5841.858594560,0,0,0
5841.860450080,0,0,1
5841.862304320,0,0,0
5841.864158560,0,0,1
5841.866014240,0,0,0
5841.867868640,0,0,1
5841.869724160,0,0,0
5841.871578560,0,0,1
5841.873434400,0,0,0
5841.875288480,0,0,1
5841.877144000,0,0,0
5841.878998400,0,0,1
5841.880852640,0,0,0
5841.882707040,0,0,1
5841.884561280,0,0,0
5841.886417120,0,0,1
5841.888271360,0,0,0
5841.890126880,0,0,1
5841.891981280,0,0,0
5841.893836800,0,0,1
5841.895691200,0,0,0
5841.897546880,0,0,1
5841.899401280,0,0,0
5841.901255520,0,0,1
5841.903109920,0,0,0
5841.904964320,0,0,1
5841.906820000,0,0,0
5841.908674400,0,0,1
5841.910530240,0,0,0
5841.912384640,0,0,1
5841.914238880,0,0,0
5841.916093280,0,0,1
5841.917947680,0,0,0
5841.919802080,0,0,1
5841.921656480,0,0,0
5841.923510880,0,0,1
5841.925365280,0,0,0
5841.927220960,0,0,1
5841.929075360,0,0,0
5841.930931040,0,0,1
5841.932785440,0,0,0
5841.934641120,0,0,1
5841.936495520,0,0,0
5841.938349760,0,0,1
5841.940204160,0,0,0
5841.942059680,0,0,1
5841.943914080,0,0,0
5841.945768320,0,0,1
5841.947624000,0,0,0
5841.949478400,0,0,1
5841.951334240,0,0,0
5841.953188480,0,0,1
5841.955044160,0,0,0
5841.956898400,0,0,1
5841.958752800,0,0,0
5841.960607200,0,0,1
5841.961636960,0,0,0
5848.703226720,0,1,0
5848.705071840,0,0,0
5848.706917120,0,1,0
5848.708762240,0,0,0
5848.710607520,0,1,0
5848.712452800,0,0,0
5848.714297920,0,1,0
5848.716144480,0,0,0
5848.717989600,0,1,0
5848.719836320,0,0,0
5848.721681440,0,1,0
5848.723527840,0,0,0
5848.725373120,0,1,0
5848.727218400,0,0,0
5848.729063520,0,1,0
5848.730908800,0,0,0
5848.732755360,0,1,0
5848.734600480,0,0,0
5848.736446880,0,1,0
5848.738292160,0,0,0
5848.740138560,0,1,0
5848.741983680,0,0,0
5848.743828960,0,1,0
5848.745674240,0,0,0
5848.747520640,0,1,0
5848.749365920,0,0,0
5848.751211040,0,1,0
5848.753057760,0,0,0
5848.754902880,0,1,0
5848.756749280,0,0,0
5848.758594560,0,1,0
5848.760440000,0,0,0
5848.762284960,0,1,0
5848.764131360,0,0,0
5848.765976640,0,1,0
5848.767821920,0,0,0
5848.769668480,0,1,0
5848.771513920,0,0,0
5848.773360320,0,1,0
5848.775205600,0,0,0
5848.777050720,0,1,0
5848.778896000,0,0,0
5848.780742400,0,1,0
5848.782587680,0,0,0
5848.784432800,0,1,0
5848.786279360,0,0,0
5848.788124640,0,1,0
5848.789971360,0,0,0
5848.791816640,0,1,0
5848.793661920,0,0,0
5848.795507200,0,1,0
5848.797353760,0,0,0
5848.799198880,0,1,0
5848.801044320,0,0,0
5848.802889440,0,1,0
5848.804734880,0,0,0
5848.806581440,0,1,0
5848.808426880,0,0,0
5848.810273280,0,1,0
5848.812118560,0,0,0
5848.812118720,0,1,0
5848.812118880,0,0,0
5848.813965120,0,1,0
5848.815810400,0,0,0
5848.817655680,0,1,0
5848.819500800,0,0,0
5848.821346080,0,1,0
5848.823192640,0,0,0
5848.825037760,0,1,0
5848.826884480,0,0,0
5848.828729600,0,1,0
5848.830576160,0,0,0
5848.832421440,0,1,0
5848.834266560,0,0,0
5848.836111840,0,1,0
5848.837958560,0,0,0
5848.839803360,0,1,0
5848.841648640,0,0,0
5848.843495200,0,1,0
5848.845340640,0,0,0
5848.847187040,0,1,0
5848.849032320,0,0,0
5848.850877440,0,1,0
5848.852722880,0,0,0
5848.854569280,0,1,0
5848.856414560,0,0,0
5848.858259680,0,1,0
5848.860106240,0,0,0
5848.861951520,0,1,0
5848.863798400,0,0,0
5848.865643360,0,1,0
5848.867488480,0,0,0
5848.869333760,0,1,0
5848.871180160,0,0,0
5848.873025440,0,1,0
5848.874870720,0,0,0
5848.876716000,0,1,0
5848.878561280,0,0,0
5848.880408000,0,1,0
5848.882253280,0,0,0
5848.884099840,0,1,0
5848.885945120,0,0,0
5848.887790400,0,1,0
5848.889635680,0,0,0
5848.891480960,0,1,0
5848.893326240,0,0,0
5848.895171360,0,1,0
5848.897018080,0,0,0
5848.898863360,0,1,0
5848.900709760,0,0,0
5848.900709920,0,1,0
5848.900710080,0,0,0
5848.902554880,0,1,0
5848.904400160,0,0,0
5848.906245280,0,1,0
5848.908091680,0,0,0
5848.909936800,0,1,0
5848.911782240,0,0,0
5848.913627360,0,1,0
5848.915472480,0,0,0
5848.917318880,0,1,0
5848.919164000,0,0,0
5848.921010400,0,1,0
5848.922855680,0,0,0
5848.924701920,0,1,0
5848.926547200,0,0,0
5848.928392320,0,1,0
5848.930237440,0,0,0
5848.932082560,0,1,0
5848.933929280,0,0,0
5848.935774400,0,1,0
5848.937621120,0,0,0
5848.939466080,0,1,0
5848.941312480,0,0,0
5848.943157760,0,1,0
5848.945003040,0,0,0
5848.946848320,0,1,0
5848.948694880,0,0,0
5848.948695040,0,1,0
5848.948695200,0,0,0
5848.950540160,0,1,0
5848.952385440,0,0,0
5848.954231840,0,1,0
5848.956077120,0,0,0
5848.957923520,0,1,0
5848.959768640,0,0,0
5848.961613760,0,1,0
5848.963459040,0,0,0
5848.965305600,0,1,0
5848.967150880,0,0,0
5848.968996160,0,1,0
5848.970842720,0,0,0
5848.972688000,0,1,0
5848.974534560,0,0,0
5848.976379680,0,1,0
5848.978225120,0,0,0
5848.980070240,0,1,0
5848.981916800,0,0,0
5848.983762080,0,1,0
5848.985607520,0,0,0
5848.987452480,0,1,0
5848.989297600,0,0,0
5848.991144000,0,1,0
5848.992989280,0,0,0
5848.994835680,0,1,0
5848.996680960,0,0,0
5848.998527520,0,1,0
5849.000372800,0,0,0
5849.002218080,0,1,0
5849.004063520,0,0,0
5849.005908480,0,1,0
5849.007755040,0,0,0
5849.009600480,0,1,0
5849.011447200,0,0,0
5849.013292320,0,1,0
5849.015138880,0,0,0
5849.016984160,0,1,0
5849.018829280,0,0,0
5849.020674560,0,1,0
5849.022520960,0,0,0
5849.024366080,0,1,0
5849.026211360,0,0,0
5849.028057600,0,1,0
5849.029902880,0,0,0
5849.031749280,0,1,0
5849.033594560,0,0,0
5849.033594720,0,1,0
5849.033594880,0,0,0
5849.035439840,0,1,0
5849.037284960,0,0,0
5849.039131520,0,1,0
5849.040977120,0,0,0
5849.042822080,0,1,0
5849.044668960,0,0,0
5849.046514080,0,1,0
5849.048360640,0,0,0
5849.050205920,0,1,0
5849.052051680,0,0,0
5876.673169280,0,0,1
5876.675026400,0,0,0
5876.676883520,0,0,1
5876.678740640,0,0,0
5876.680597760,0,0,1
5876.682456160,0,0,0
5876.684313120,0,0,1
5876.686171520,0,0,0
5876.688028480,0,0,1
5876.689886880,0,0,0
5876.691744000,0,0,1
5876.693602400,0,0,0
5876.695459360,0,0,1
5876.697316320,0,0,0
5876.699173440,0,0,1
5876.701030400,0,0,0
5876.702888640,0,0,1
5876.704745760,0,0,0
5876.706604000,0,0,1
5876.708461120,0,0,0
5876.710319360,0,0,1
5876.712176480,0,0,0
5876.714034560,0,0,1
5876.715891680,0,0,0
5876.717749600,0,0,1
5876.719606400,0,0,0
5876.721463360,0,0,1
5876.723321600,0,0,0
5876.725178560,0,0,1
5876.727036800,0,0,0
5876.728893760,0,0,1
5876.730752000,0,0,0
5876.732608960,0,0,1
5876.734465920,0,0,0
5876.736322880,0,0,1
5876.738181280,0,0,0
5876.740038240,0,0,1
5876.741895200,0,0,0
5876.743753600,0,0,1
5876.745610560,0,0,0
5876.747468800,0,0,1
5876.749325760,0,0,0
5876.751183840,0,0,1
5876.753040800,0,0,0
5876.754897760,0,0,1
5876.756754720,0,0,0
5876.758612800,0,0,1
5876.760469760,0,0,0
5876.762326720,0,0,1
5876.764185120,0,0,0
5876.766042080,0,0,1
5876.767900480,0,0,0
5876.769757440,0,0,1
5876.771615840,0,0,0
5876.773472800,0,0,1
5876.775329760,0,0,0
5876.777186720,0,0,1
5876.779043680,0,0,0
5876.780900640,0,0,1
5876.782757760,0,0,0
5876.784616160,0,0,1
5876.786473280,0,0,0
5876.788331520,0,0,1
5876.790188480,0,0,0
5876.792046720,0,0,1
5876.793903680,0,0,0
5876.795760480,0,0,1
5876.797617600,0,0,0
5876.799474560,0,0,1
5876.801331520,0,0,0
5876.803188480,0,0,1
5876.805046880,0,0,0
5876.806903840,0,0,1
5876.808761920,0,0,0
5876.810618880,0,0,1
5876.812477120,0,0,0
5876.814333920,0,0,1
5876.816191040,0,0,0
5876.818047840,0,0,1
5876.819904960,0,0,0
5876.821761760,0,0,1
5876.823618720,0,0,0
5876.825476960,0,0,1
5876.827333920,0,0,0
5876.829192000,0,0,1
5876.831048960,0,0,0
5876.832907200,0,0,1
5876.834764160,0,0,0
5876.836622400,0,0,1
5876.838479520,0,0,0
5876.840336480,0,0,1
5876.842193600,0,0,0
5876.844050560,0,0,1
5876.845909120,0,0,0
5876.847766080,0,0,1
5876.849624480,0,0,0
5876.851481440,0,0,1
5876.853339840,0,0,0
5876.855196800,0,0,1
5876.857055200,0,0,0
5876.858912160,0,0,1
5876.860769120,0,0,0
5876.862626080,0,0,1
5876.864483200,0,0,0
5876.866341440,0,0,1
5876.868198400,0,0,0
5876.870056640,0,0,1
5876.871913760,0,0,0
5876.873772000,0,0,1
5876.875628960,0,0,0
5876.877487040,0,0,1
5876.879344000,0,0,0
5876.881201920,0,0,1
5876.883058880,0,0,0
5876.884915840,0,0,1
5876.886774080,0,0,0
5876.888631040,0,0,1
5876.890489600,0,0,0
5876.892346560,0,0,1
5876.894204960,0,0,0
5876.896061920,0,0,1
5876.897918880,0,0,0
5876.899775840,0,0,1
5876.901634080,0,0,0
5876.903491040,0,0,1
5876.905348000,0,0,0
5876.907206240,0,0,1
5876.909063200,0,0,0
5876.910921440,0,0,1
5876.912778560,0,0,0
5876.914636800,0,0,1
5876.916493760,0,0,0
5876.918350880,0,0,1
5876.920207840,0,0,0
5876.922065920,0,0,1
5876.923922880,0,0,0
5876.925779840,0,0,1
5876.927638240,0,0,0
5876.929495360,0,0,1
5876.931353760,0,0,0
5876.933210720,0,0,1
5876.935068960,0,0,0
5876.936925920,0,0,1
5876.938783040,0,0,0
5876.940640000,0,0,1
5876.942497120,0,0,0
5876.944354080,0,0,1
5876.946211040,0,0,0
5876.948069440,0,0,1
5876.949926400,0,0,0
5876.951784800,0,0,1
5876.953641760,0,0,0
5876.955500000,0,0,1
5876.957356960,0,0,0
5876.959213920,0,0,1
5876.961070880,0,0,0
5876.962928000,0,0,1
5876.964784960,0,0,0
5876.966641920,0,0,1
5876.968500160,0,0,0
5876.970357120,0,0,1
5876.972215360,0,0,0
5876.974072480,0,0,1
5876.975930720,0,0,0
5876.977787680,0,0,1
5876.979644640,0,0,0
5876.981501760,0,0,1
5876.983358880,0,0,0
5876.985215840,0,0,1
5876.987073120,0,0,0
5876.988931360,0,0,1
5876.990788480,0,0,0
5876.992646880,0,0,1
5876.994504000,0,0,0
5876.996362400,0,0,1
5876.998219520,0,0,0
5877.000077760,0,0,1
5877.001934880,0,0,0
5877.003792000,0,0,1
5877.005648960,0,0,0
5877.007505920,0,0,1
5877.009364320,0,0,0
5877.011221280,0,0,1
5877.013079680,0,0,0
5877.014936640,0,0,1
5877.016795040,0,0,0
5877.018652160,0,0,1
5877.019165920,0,0,0
5877.019166240,0,0,1
5877.019166400,0,0,0
5884.812260320,0,1,0
5884.814100480,0,0,0
5884.815940480,0,1,0
5884.817780480,0,0,0
5884.819620640,0,1,0
5884.821460640,0,0,0
5884.823300640,0,1,0
5884.825142080,0,0,0
5884.826982080,0,1,0
5884.828822080,0,0,0
5884.830662240,0,1,0
5884.832502560,0,0,0
5884.834342240,0,1,0
5884.836183520,0,0,0
5884.838023360,0,1,0
5884.839863680,0,0,0
5884.841704640,0,1,0
5884.843544640,0,0,0
5884.845385760,0,1,0
5884.847225760,0,0,0
5884.849065920,0,1,0
5884.850905920,0,0,0
5884.852745920,0,1,0
5884.854586080,0,0,0
5884.856426080,0,1,0
5884.858267520,0,0,0
5884.860107520,0,1,0
5884.861948960,0,0,0
5884.863788960,0,1,0
5884.865630720,0,0,0
5884.867470560,0,1,0
5884.869311840,0,0,0
5884.871152000,0,1,0
5884.872992480,0,0,0
5884.874832480,0,1,0
5884.876672640,0,0,0
5884.878514080,0,1,0
5884.880354400,0,0,0
5884.882195520,0,1,0
5884.884035680,0,0,0
5884.885875680,0,1,0
5884.887716160,0,0,0
5884.889556000,0,1,0
5884.891396160,0,0,0
5884.893236320,0,1,0
5884.895077920,0,0,0
5884.896917920,0,1,0
5884.898759200,0,0,0
5884.900599200,0,1,0
5884.902440480,0,0,0
5884.902440640,0,1,0
5884.902440800,0,0,0
5884.904280480,0,1,0
5884.906120800,0,0,0
5884.907960640,0,1,0
5884.909800800,0,0,0
5884.911641760,0,1,0
5884.913482080,0,0,0
5884.915323200,0,1,0
5884.917163360,0,0,0
5884.919003520,0,1,0
5884.920843840,0,0,0
5884.922685120,0,1,0
5884.924525440,0,0,0
5884.926366560,0,1,0
5884.928206720,0,0,0
5884.930046880,0,1,0
5884.931888320,0,0,0
5884.933728640,0,1,0
5884.935569920,0,0,0
5884.937410080,0,1,0
5884.939250080,0,0,0
5884.941090240,0,1,0
5884.942930240,0,0,0
5884.944770400,0,1,0
5884.946610720,0,0,0
5884.948452160,0,1,0
5884.950292160,0,0,0
5884.952133600,0,1,0
5884.953973920,0,0,0
5884.955815200,0,1,0
5884.957655520,0,0,0
5884.959495680,0,1,0
5884.961336160,0,0,0
5884.963176000,0,1,0
5884.965017600,0,0,0
5884.966857760,0,1,0
5884.968699040,0,0,0
5884.970539200,0,1,0
5884.972379200,0,0,0
5884.974219200,0,1,0
5884.976059360,0,0,0
5884.977899520,0,1,0
5884.979740960,0,0,0
5884.981581280,0,1,0
5884.983421280,0,0,0
5884.985262720,0,1,0
5884.987103200,0,0,0
5884.988944320,0,1,0
5884.990784640,0,0,0
5884.992624640,0,1,0
5884.994464800,0,0,0
5884.996304960,0,1,0
5884.998145120,0,0,0
5884.999985280,0,1,0
5885.001826720,0,0,0
5885.003666880,0,1,0
5885.005508320,0,0,0
5885.007348480,0,1,0
5885.009190240,0,0,0
5885.011030080,0,1,0
5885.012871520,0,0,0
5885.014711680,0,1,0
5885.016551840,0,0,0
5885.018393280,0,1,0
5885.020233600,0,0,0
5885.022075040,0,1,0
5885.023915360,0,0,0
5885.025755520,0,1,0
5885.027595680,0,0,0
5885.029435680,0,1,0
5885.031275680,0,0,0
5885.033117120,0,1,0
5885.034957120,0,0,0
5885.036797280,0,1,0
5885.038638720,0,0,0
5885.040478880,0,1,0
5885.042320480,0,0,0
5885.044160640,0,1,0
5885.046000800,0,0,0
5885.047840800,0,1,0
5885.049680960,0,0,0
5885.051521280,0,1,0
5885.053361440,0,0,0
5885.055202880,0,1,0
5885.057043040,0,0,0
5885.058884320,0,1,0
5885.060724800,0,0,0
5885.062565760,0,1,0
5885.064405920,0,0,0
5885.066247360,0,1,0
5885.068087520,0,0,0
5885.069927680,0,1,0
5885.071768000,0,0,0
5885.073608000,0,1,0
5885.075449600,0,0,0
5885.077289760,0,1,0
5885.079129920,0,0,0
5885.080970080,0,1,0
5885.082810400,0,0,0
5885.084650560,0,1,0
5885.086490720,0,0,0
5885.088330880,0,1,0
5885.090171040,0,0,0
5885.092012640,0,1,0
5885.093852800,0,0,0
5885.095694080,0,1,0
5885.097534240,0,0,0
5885.099375520,0,1,0
5885.101215520,0,0,0
5885.103055680,0,1,0
5885.104896000,0,0,0
5885.106736000,0,1,0
5885.108577440,0,0,0
5885.110417600,0,1,0
5885.112259200,0,0,0
5885.114099200,0,1,0
5885.115939520,0,0,0
5885.117779520,0,1,0
5885.119620800,0,0,0
5885.121460800,0,1,0
5885.123302080,0,0,0
5885.125142240,0,1,0
5885.126982560,0,0,0
5885.128823840,0,1,0
5885.130664000,0,0,0
5885.132505440,0,1,0
5885.134345600,0,0,0
5885.136185600,0,1,0
5885.138025760,0,0,0
5885.139865920,0,1,0
5885.141706080,0,0,0
5885.143546240,0,1,0
5885.145387680,0,0,0
5885.147227840,0,1,0
5885.149069440,0,0,0
5885.150909600,0,1,0
5885.152751040,0,0,0
5885.154591200,0,1,0
5885.156432480,0,0,0
5885.158272640,0,1,0
5885.160112960,0,0,0
5885.161954880,0,1,0
5885.163276320,0,0,0
5911.731028640,0,0,1
5911.732887200,0,0,0
5911.734745440,0,0,1
5911.736604000,0,0,0
5911.738462400,0,0,1
5911.740322080,0,0,0
5911.742180480,0,0,1
5911.744040320,0,0,0
5911.745898720,0,0,1
5911.747758400,0,0,0
5911.749616640,0,0,1
5911.751475040,0,0,0
5911.753333600,0,0,1
5911.755193280,0,0,0
5911.757051840,0,0,1
5911.758910240,0,0,0
5911.760770080,0,0,1
5911.762628480,0,0,0
5911.764488160,0,0,1
5911.766346720,0,0,0
5911.768206400,0,0,1
5911.770064800,0,0,0
5911.771924480,0,0,1
5911.773783040,0,0,0
5911.775641440,0,0,1
5911.777500000,0,0,0
5911.779358240,0,0,1
5911.781218080,0,0,0
5911.783076480,0,0,1
5911.784936160,0,0,0
