Time [s],Channel 3
27219.13192,0
27219.13424,1
27219.14007,0
27219.14239,1
27219.14822,0
27219.15054,1
27219.15637,0
27219.15868,1
27219.16451,0
27219.16683,1
27219.17266,0
27219.17498,1
27219.18081,0
27234.35938,1
27234.36521,0
27234.36753,1
27234.37336,0
27234.37567,1
27234.3815,0
27234.38382,1
27234.38965,0
27234.39197,1
27234.3978,0
27234.40012,1
27234.40595,0
27234.40827,1
27234.41409,0
27234.41641,1
27234.42224,0
27234.42456,1
27234.43039,0
27234.43271,1
27234.43854,0
27234.44086,1
27234.44669,0
27234.449,1
27234.45483,0
27234.45715,1
27234.46298,0
27234.4653,1
27234.47113,0
27234.47345,1
27234.47928,0
27234.4816,1
27234.48742,0
27234.48974,1
27234.49557,0
27234.49789,1
27234.50372,0
27234.50604,1
27234.51187,0
27234.51419,1
27234.52002,0
27249.72577,1
27249.7316,0
27249.73392,1
27249.73975,0
27249.74207,1
27249.7479,0
27249.75022,1
27249.75605,0
27249.75837,1
27249.7642,0
27249.76651,1
27249.77234,0
27249.77466,1
27249.78049,0
27249.78281,1
27249.78864,0
27249.79096,1
27249.79679,0
27249.79911,1
27249.80493,0
27249.80725,1
27249.81308,0
27249.8154,1
27249.82123,0
27249.82355,1
27249.82938,0
27249.8317,1
27249.83753,0
27249.83985,1
27249.84567,0
27249.84799,1
27249.85382,0
27249.85614,1
27249.86197,0
27249.86429,1
27249.87012,0
27249.87244,1
27249.87827,0
27249.88058,1
27249.88641,0
27265.08357,1
27265.0894,0
27265.09171,1
27265.09754,0
27265.09986,1
27265.10569,0
27265.10801,1
27265.11384,0
27265.11616,1
27265.12199,0
27265.12431,1
27265.13013,0
27265.13245,1
27265.13828,0
27265.1406,1
27265.14643,0
27265.14875,1
27265.15458,0
27280.40428,1
27280.41011,0
27280.41243,1
27280.41826,0
27280.42058,1
27280.4264,0
27280.42872,1
27280.43455,0
27280.43687,1
27280.4427,0
27280.44502,1
27280.45085,0
27280.45317,1
27280.459,0
27280.46132,1
27280.46714,0
27280.46946,1
27280.47529,0
27280.47761,1
27280.48344,0
27280.48576,1
27280.49159,0
27280.49391,1
27280.49974,0
27280.50205,1
27280.50788,0
27280.5102,1
27280.51603,0
27280.51835,1
27280.52418,0
27280.5265,1
27280.53233,0
27280.53465,1
27280.54047,0
27280.54279,1
27280.54862,0
27280.55094,1
27280.55677,0
27280.55909,1
27280.56492,0
27295.73403,1
27295.73986,0
27295.74217,1
27295.748,0
27295.75032,1
27295.75615,0
27295.75847,1
27295.7643,0
27295.76662,1
27295.77245,0
27295.77477,1
27295.7806,0
27295.78291,1
27295.78874,0
27295.79106,1
27295.79689,0
27295.79921,1
27295.80504,0
27295.80736,1
27295.81319,0
27295.81551,1
27295.82133,0
27295.82365,1
27295.82948,0
27295.8318,1
27295.83763,0
27295.83995,1
27295.84578,0
27295.8481,1
27295.85393,0
27295.85624,1
27295.86207,0
27295.86439,1
27295.87022,0
27295.87254,1
27295.87837,0
27295.88069,1
27295.88652,0
27295.88884,1
27295.89467,0
27311.10653,1
27311.11236,0
27311.11467,1
27311.1205,0
27311.12282,1
27311.12865,0
27311.13097,1
27311.1368,0
27311.13912,1
27311.14495,0
27311.14727,1
27311.1531,0
27311.15541,1
27311.16124,0
27311.16356,1
27311.16939,0
27311.17171,1
27311.17754,0
27311.17986,1
27311.18569,0
27311.18801,1
27311.19383,0
27311.19615,1
27311.20198,0
27311.2043,1
27311.21013,0
27311.21245,1
27311.21828,0
27311.2206,1
27311.22643,0
27311.22874,1
27311.23457,0
27311.23689,1
27311.24272,0
27311.24504,1
27311.25087,0
27311.25319,1
27311.25902,0
27311.26134,1
27311.26717,0
27326.62209,1
27326.62792,0
27326.63024,1
27326.63606,0
27326.63838,1
27326.64421,0
27326.64653,1
27326.65236,0
27326.65468,1
27326.66051,0
27326.66283,1
27326.66866,0
27326.67097,1
27326.6768,0
27326.67912,1
27326.68495,0
27326.68727,1
27326.6931,0
27326.69542,1
27326.70125,0
27326.70357,1
27326.7094,0
27326.71171,1
27326.71754,0
27326.71986,1
27326.72569,0
27326.72801,1
27326.73384,0
27326.73616,1
27326.74199,0
27326.74431,1
27326.75013,0
27326.75245,1
27326.75828,0
27326.7606,1
27326.76643,0
27326.76875,1
27326.77458,0
27326.7769,1
27326.78273,0
27341.95791,1
27341.96374,0
27341.96606,1
27341.97188,0
27341.9742,1
27341.98003,0
27341.98235,1
27341.98818,0
27341.9905,1
27341.99633,0
27341.99865,1
27342.00448,0
27342.00679,1
27342.01262,0
27342.01494,1
27342.02077,0
27342.02309,1
27342.02892,0
27342.03124,1
27342.03707,0
27342.03939,1
27342.04521,0
27342.04753,1
27342.05336,0
27342.05568,1
27342.06151,0
27342.06383,1
27342.06966,0
27342.07198,1
27342.07781,0
27342.08012,1
27342.08595,0
27342.08827,1
27342.0941,0
27342.09642,1
27342.10225,0
27342.10457,1
27342.1104,0
27342.11272,1
27342.11855,0
27357.43191,1
27357.43773,0
27357.44005,1
27357.44588,0
27357.4482,1
27357.45403,0
27357.45635,1
27357.46218,0
27357.4645,1
27357.47033,0
27357.47264,1
27357.47847,0
27357.48079,1
27357.48662,0
27357.48894,1
27357.49477,0
27357.49709,1
27357.50292,0
27357.50524,1
27357.51106,0
27357.51338,1
27357.51921,0
27357.52153,1
27357.52736,0
27357.52968,1
27357.53551,0
27357.53783,1
27357.54366,0
27357.54598,1
27357.5518,0
27357.55412,1
27357.55995,0
27357.56227,1
27357.5681,0
27357.57042,1
27357.57625,0
27357.57857,1
27357.5844,0
27357.58671,1
27357.59254,0
27372.82882,1
27372.83465,0
27372.83697,1
27372.84279,0
27372.84511,1
27372.85094,0
27372.85326,1
27372.85909,0
27372.86141,1
27372.86724,0
27372.86956,1
27372.87539,0
27372.87771,1
27372.88353,0
27372.88585,1
27372.89168,0
27372.894,1
27372.89983,0
27372.90215,1
27372.90798,0
27372.9103,1
27372.91613,0
27372.91844,1
27372.92427,0
27372.92659,1
27372.93242,0
27372.93474,1
27372.94057,0
27372.94289,1
27372.94872,0
27372.95104,1
27372.95686,0
27372.95918,1
27372.96501,0
27372.96733,1
27372.97316,0
27372.97548,1
27372.98131,0
27372.98363,1
27372.98946,0
27388.18044,1
27388.18627,0
27388.18859,1
27388.19442,0
27388.19674,1
27388.20257,0
27388.20489,1
27388.21072,0
27388.21304,1
27388.21886,0
27388.22118,1
27388.22701,0
27388.22933,1
27388.23516,0
27388.23748,1
27388.24331,0
27388.24563,1
27388.25146,0
27388.25378,1
27388.2596,0
27388.26192,1
27388.26775,0
27388.27007,1
27388.2759,0
27388.27822,1
27388.28405,0
27388.28637,1
27388.2922,0
27388.29452,1
27388.30034,0
27388.30266,1
27388.30849,0
27388.31081,1
27388.31664,0
27388.31896,1
27388.32479,0
27388.32711,1
27388.33294,0
27388.33525,1
27388.34108,0
27403.85533,1
27403.86116,0
27403.86348,1
27403.86931,0
27403.87163,1
27403.87746,0
27403.87978,1
27403.8856,0
27403.88792,1
27403.89375,0
27403.89607,1
27403.9019,0
27403.90422,1
27403.91005,0
27403.91237,1
27403.9182,0
27403.92051,1
27403.92634,0
27403.92866,1
27403.93449,0
27403.93681,1
27403.94264,0
27403.94496,1
27403.95079,0
27403.95311,1
27403.95893,0
27403.96125,1
27403.96708,0
27403.9694,1
27403.97523,0
27403.97755,1
27403.98338,0
27403.9857,1
27403.99153,0
27403.99385,1
27403.99967,0
27404.00199,1
27404.00782,0
27404.01014,1
27404.01597,0
27419.14284,1
27419.14867,0
27419.15099,1
27419.15682,0
27419.15914,1
27419.16497,0
27419.16729,1
27419.17312,0
27419.17544,1
27419.18126,0
27419.18358,1
27419.18941,0
27419.19173,1
27419.19756,0
27419.19988,1
27419.20571,0
27419.20803,1
27419.21386,0
27419.21617,1
27419.222,0
27419.22432,1
27419.23015,0
27419.23247,1
27419.2383,0
27419.24062,1
27419.24645,0
27419.24877,1
27419.25459,0
27419.25691,1
27419.26274,0
27419.26506,1
27419.27089,0
27419.27321,1
27419.27904,0
27419.28136,1
27419.28719,0
27419.2895,1
27419.29533,0
27419.29765,1
27419.30348,0
27434.4682,1
27434.47402,0
27434.47634,1
27434.48217,0
27434.48449,1
27434.49032,0
27434.49264,1
27434.49847,0
27434.50079,1
27434.50662,0
27434.50894,1
27434.51476,0
27434.51708,1
27434.52291,0
27434.52523,1
27434.53106,0
27434.53338,1
27434.53921,0
27434.54153,1
27434.54736,0
27434.54967,1
27434.5555,0
27434.55782,1
27434.56365,0
27434.56597,1
27434.5718,0
27434.57412,1
27434.57995,0
27434.58227,1
27434.5881,0
27434.59041,1
27434.59624,0
27434.59856,1
27434.60439,0
27434.60671,1
27434.61254,0
27434.61486,1
27434.62069,0
27434.623,1
27434.62883,0
27449.8222,1
27449.82803,0
27449.83035,1
27449.83618,0
27449.8385,1
27449.84433,0
27449.84665,1
27449.85248,0
27449.85479,1
27449.86062,0
27449.86294,1
27449.86877,0
27449.87109,1
27449.87692,0
27449.87924,1
27449.88507,0
27449.88739,1
27449.89322,0
27449.89553,1
27449.90136,0
27449.90368,1
27449.90951,0
27449.91183,1
27449.91766,0
27449.91998,1
27449.92581,0
27449.92813,1
27449.93396,0
27449.93627,1
27449.9421,0
27449.94442,1
27449.95025,0
27449.95257,1
27449.9584,0
27449.96072,1
27449.96655,0
27449.96886,1
27449.97469,0
27449.97701,1
27449.98284,0
27465.54912,1
27465.55495,0
27465.55727,1
27465.5631,0
27465.56542,1
27465.57125,0
27465.57356,1
27465.57939,0
27465.58171,1
27465.58754,0
27465.58986,1
27465.59569,0
27465.59801,1
27465.60384,0
27465.60616,1
27465.61198,0
27465.6143,1
27465.62013,0
27465.62245,1
27465.62828,0
27465.6306,1
27465.63643,0
27465.63875,1
27465.64458,0
27465.6469,1
27465.65272,0
27465.65504,1
27465.66087,0
27465.66319,1
27465.66902,0
27465.67134,1
27465.67717,0
27465.67949,1
27465.68532,0
27465.68763,1
27465.69346,0
27465.69578,1
27465.70161,0
27465.70393,1
27465.70976,0
27480.31401,1
27480.31984,0
27480.32216,1
27480.32799,0
27480.3303,1
27480.33613,0
27480.33845,1
27480.34428,0
27480.3466,1
27480.35243,0
27480.35475,1
27480.36058,0
27480.3629,1
27480.36872,0
27480.37104,1
27480.37687,0
27480.37919,1
27480.38502,0
27480.38734,1
27480.39317,0
27480.39549,1
27480.40132,0
27480.40364,1
27480.40946,0
27480.41178,1
27480.41761,0
27480.41993,1
27480.42576,0
27480.42808,1
27480.43391,0
27480.43623,1
27480.44206,0
27480.44438,1
27480.4502,0
27480.45252,1
27480.45835,0
27480.46067,1
27480.4665,0
27480.46882,1
27480.47465,0
27495.91517,1
27495.921,0
27495.92332,1
27495.92915,0
27495.93146,1
27495.93729,0
27495.93961,1
27495.94544,0
27495.94776,1
27495.95359,0
27495.95591,1
27495.96174,0
27495.96406,1
27495.96988,0
27495.9722,1
27495.97803,0
27495.98035,1
27495.98618,0
27495.9885,1
27495.99433,0
27495.99665,1
27496.00248,0
27496.0048,1
27496.01062,0
27496.01294,1
27496.01877,0
27496.02109,1
27496.02692,0
27496.02924,1
27496.03507,0
27496.03739,1
27496.04322,0
27496.04553,1
27496.05136,0
27496.05368,1
27496.05951,0
27496.06183,1
27496.06766,0
27496.06998,1
27496.07581,0
27511.3577,1
27511.36353,0
27511.36585,1
27511.37168,0
27511.374,1
27511.37983,0
27511.38215,1
27511.38798,0
27511.3903,1
27511.39612,0
27511.39844,1
27511.40427,0
27511.40659,1
27511.41242,0
27511.41474,1
27511.42057,0
27511.42289,1
27511.42872,0
27511.43103,1
27511.43686,0
27511.43918,1
27511.44501,0
27511.44733,1
27511.45316,0
27511.45548,1
27511.46131,0
27511.46363,1
27511.46945,0
27511.47177,1
27511.4776,0
27511.47992,1
27511.48575,0
27511.48807,1
27511.4939,0
27511.49622,1
27511.50205,0
27511.50436,1
27511.51019,0
27511.51251,1
27511.51834,0
27526.78178,1
27526.78761,0
27526.78992,1
27526.79575,0
27526.79807,1
27526.8039,0
27526.80622,1
27526.81205,0
27526.81437,1
27526.8202,0
27526.82252,1
27526.82835,0
27526.83066,1
27526.83649,0
27526.83881,1
27526.84464,0
27526.84696,1
27526.85279,0
27526.85511,1
27526.86094,0
27526.86325,1
27526.86908,0
27526.8714,1
27526.87723,0
27526.87955,1
27526.88538,0
27526.8877,1
27526.89353,0
27526.89585,1
27526.90168,0
27526.90399,1
27526.90982,0
27526.91214,1
27526.91797,0
27526.92029,1
27526.92612,0
27526.92844,1
27526.93427,0
27526.93659,1
27526.94242,0
27542.40051,1
27542.40634,0
27542.40866,1
27542.41449,0
27542.41681,1
27542.42264,0
27542.42496,1
27542.43079,0
27542.4331,1
27542.43893,0
27542.44125,1
27542.44708,0
27542.4494,1
27542.45523,0
27542.45755,1
27542.46338,0
27542.4657,1
27542.47152,0
27542.47384,1
27542.47967,0
27542.48199,1
27542.48782,0
27542.49014,1
27542.49597,0
27542.49829,1
27542.50412,0
27542.50644,1
27542.51226,0
27542.51458,1
27542.52041,0
27542.52273,1
27542.52856,0
27542.53088,1
27542.53671,0
27542.53903,1
27542.54486,0
27542.54717,1
27542.553,0
27542.55532,1
27542.56115,0
27557.39559,1
27557.40142,0
27557.40373,1
27557.40956,0
27557.41188,1
27557.41771,0
27557.42003,1
27557.42586,0
27557.42818,1
27557.43401,0
27557.43633,1
27557.44216,0
27557.44447,1
27557.4503,0
27557.45262,1
27557.45845,0
27557.46077,1
27557.4666,0
27557.46892,1
27557.47475,0
27557.47707,1
27557.48289,0
27557.48521,1
27557.49104,0
27557.49336,1
27557.49919,0
27557.50151,1
27557.50734,0
27557.50966,1
27557.51549,0
27557.5178,1
27557.52363,0
27557.52595,1
27557.53178,0
27557.5341,1
27557.53993,0
27557.54225,1
27557.54808,0
27557.5504,1
27557.55623,0
27572.76235,1
27572.76818,0
27572.7705,1
27572.77633,0
27572.77865,1
27572.78447,0
27572.78679,1
27572.79262,0
27572.79494,1
27572.80077,0
27572.80309,1
27572.80892,0
27572.81124,1
27572.81707,0
27572.81939,1
27572.82521,0
27572.82753,1
27572.83336,0
27572.83568,1
27572.84151,0
27572.84383,1
27572.84966,0
27572.85198,1
27572.8578,0
27572.86012,1
27572.86595,0
27572.86827,1
27572.8741,0
27572.87642,1
27572.88225,0
27572.88457,1
27572.8904,0
27572.89272,1
27572.89854,0
27572.90086,1
27572.90669,0
27572.90901,1
27572.91484,0
27572.91716,1
27572.92299,0
27588.19887,1
27588.2047,0
27588.20702,1
27588.21285,0
27588.21517,1
27588.221,0
27588.22332,1
27588.22915,0
27588.23146,1
27588.23729,0
27588.23961,1
27588.24544,0
27588.24776,1
27588.25359,0
27588.25591,1
27588.26174,0
27588.26406,1
27588.26989,0
27588.2722,1
27588.27803,0
27588.28035,1
27588.28618,0
27588.2885,1
27588.29433,0
27588.29665,1
27588.30248,0
27588.3048,1
27588.31062,0
27588.31294,1
27588.31877,0
27588.32109,1
27588.32692,0
27588.32924,1
27588.33507,0
27588.33739,1
27588.34322,0
27588.34554,1
27588.35136,0
27588.35368,1
27588.35951,0
27603.46185,1
27603.46768,0
27603.47,1
27603.47583,0
27603.47815,1
27603.48398,0
27603.48629,1
27603.49212,0
27603.49444,1
27603.50027,0
27603.50259,1
27603.50842,0
27603.51074,1
27603.51657,0
27603.51889,1
27603.52471,0
27603.52703,1
27603.53286,0
27603.53518,1
27603.54101,0
27603.54333,1
27603.54916,0
27603.55148,1
27603.55731,0
27603.55962,1
27603.56545,0
27603.56777,1
27603.5736,0
27603.57592,1
27603.58175,0
27603.58407,1
27603.5899,0
27603.59222,1
27603.59805,0
27603.60036,1
27603.60619,0
27603.60851,1
27603.61434,0
27603.61666,1
27603.62249,0
27618.77869,1
27618.78452,0
27618.78684,1
27618.79267,0
27618.79498,1
27618.80081,0
27618.80313,1
27618.80896,0
27618.81128,1
27618.81711,0
27618.81943,1
27618.82526,0
27618.82758,1
27618.8334,0
27618.83572,1
27618.84155,0
27618.84387,1
27618.8497,0
27618.85202,1
27618.85785,0
27618.86017,1
27618.866,0
27618.86832,1
27618.87414,0
27618.87646,1
27618.88229,0
27618.88461,1
27618.89044,0
27618.89276,1
27618.89859,0
27618.90091,1
27618.90674,0
27618.90905,1
27618.91488,0
27618.9172,1
27618.92303,0
27618.92535,1
27618.93118,0
27618.9335,1
27618.93933,0
27634.08033,1
27634.08616,0
27634.08848,1
27634.09431,0
27634.09663,1
27634.10245,0
27634.10477,1
27634.1106,0
27634.11292,1
27634.11875,0
27634.12107,1
27634.1269,0
27634.12922,1
27634.13505,0
27634.13736,1
27634.14319,0
27634.14551,1
27634.15134,0
27634.15366,1
27634.15949,0
27634.16181,1
27634.16764,0
27634.16996,1
27634.17578,0
27634.1781,1
27634.18393,0
27634.18625,1
27634.19208,0
27634.1944,1
27634.20023,0
27634.20255,1
27634.20838,0
27634.2107,1
27634.21652,0
27634.21884,1
27634.22467,0
27634.22699,1
27634.23282,0
27634.23514,1
27634.24097,0
27649.43205,1
27649.43788,0
27649.4402,1
27649.44602,0
27649.44834,1
27649.45417,0
27649.45649,1
27649.46232,0
27649.46464,1
27649.47047,0
27649.47279,1
27649.47862,0
27649.48094,1
27649.48676,0
27649.48908,1
27649.49491,0
27649.49723,1
27649.50306,0
27649.50538,1
27649.51121,0
27649.51353,1
27649.51936,0
27649.52167,1
27649.5275,0
27649.52982,1
27649.53565,0
27649.53797,1
27649.5438,0
27649.54612,1
27649.55195,0
27649.55427,1
27649.5601,0
27649.56241,1
27649.56824,0
27649.57056,1
27649.57639,0
27649.57871,1
27649.58454,0
27649.58686,1
27649.59269,0
27664.82557,1
27664.8314,0
27664.83372,1
27664.83955,0
27664.84187,1
27664.8477,0
27664.85002,1
27664.85585,0
27664.85817,1
27664.86399,0
27664.86631,1
27664.87214,0
27664.87446,1
27664.88029,0
27664.88261,1
27664.88844,0
27664.89076,1
27664.89659,0
27664.8989,1
27664.90473,0
27664.90705,1
27664.91288,0
27664.9152,1
27664.92103,0
27664.92335,1
27664.92918,0
27664.9315,1
27664.93733,0
27664.93964,1
27664.94547,0
27664.94779,1
27664.95362,0
27664.95594,1
27664.96177,0
27664.96409,1
27664.96992,0
27664.97224,1
27664.97806,0
27664.98038,1
27664.98621,0
27680.12142,1
27680.12725,0
27680.12956,1
27680.13539,0
27680.13771,1
27680.14354,0
27680.14586,1
27680.15169,0
27680.15401,1
27680.15984,0
27680.16216,1
27680.16799,0
27680.1703,1
27680.17613,0
27680.17845,1
27680.18428,0
27680.1866,1
27680.19243,0
27680.19475,1
27680.20058,0
27680.2029,1
27680.20872,0
27680.21104,1
27680.21687,0
27680.21919,1
27680.22502,0
27680.22734,1
27680.23317,0
27680.23549,1
27680.24132,0
27680.24364,1
27680.24946,0
27680.25178,1
27680.25761,0
27680.25993,1
27680.26576,0
27680.26808,1
27680.27391,0
27680.27623,1
27680.28206,0
27695.44219,1
27695.44802,0
27695.45034,1
27695.45617,0
27695.45849,1
27695.46432,0
27695.46664,1
27695.47246,0
27695.47478,1
27695.48061,0
27695.48293,1
27695.48876,0
27695.49108,1
27695.49691,0
27695.49923,1
27695.50506,0
27695.50737,1
27695.5132,0
27695.51552,1
27695.52135,0
27695.52367,1
27695.5295,0
27695.53182,1
27695.53765,0
27695.53997,1
27695.5458,0
27695.54811,1
27695.55394,0
27695.55626,1
27695.56209,0
27695.56441,1
27695.57024,0
27695.57256,1
27695.57839,0
27695.58071,1
27695.58653,0
27695.58885,1
27695.59468,0
27695.597,1
27695.60283,0
27710.798,1
27710.80383,0
27710.80615,1
27710.81198,0
27710.8143,1
27710.82012,0
27710.82244,1
27710.82827,0
27710.83059,1
27710.83642,0
27710.83874,1
27710.84457,0
27710.84689,1
27710.85272,0
27710.85503,1
27710.86086,0
27710.86318,1
27710.86901,0
27710.87133,1
27710.87716,0
27710.87948,1
27710.88531,0
27710.88763,1
27710.89345,0
27710.89577,1
27710.9016,0
27710.90392,1
27710.90975,0
27710.91207,1
27710.9179,0
27710.92022,1
27710.92605,0
27710.92837,1
27710.93419,0
27710.93651,1
27710.94234,0
27710.94466,1
27710.95049,0
27710.95281,1
27710.95864,0
27726.14975,1
27726.15558,0
27726.1579,1
27726.16373,0
27726.16604,1
27726.17187,0
27726.17419,1
27726.18002,0
27726.18234,1
27726.18817,0
27726.19049,1
27726.19632,0
27726.19864,1
27726.20446,0
27726.20678,1
27726.21261,0
27726.21493,1
27726.22076,0
27726.22308,1
27726.22891,0
27726.23123,1
27726.23706,0
27726.23938,1
27726.2452,0
27726.24752,1
27726.25335,0
27726.25567,1
27726.2615,0
27726.26382,1
27726.26965,0
27726.27197,1
27726.2778,0
27726.28011,1
27726.28594,0
27726.28826,1
27726.29409,0
27726.29641,1
27726.30224,0
27726.30456,1
27726.31039,0
27741.43943,1
27741.44526,0
27741.44757,1
27741.4534,0
27741.45572,1
27741.46155,0
27741.46387,1
27741.4697,0
27741.47202,1
27741.47785,0
27741.48017,1
27741.486,0
27741.48831,1
27741.49414,0
27741.49646,1
27741.50229,0
27741.50461,1
27741.51044,0
27741.51276,1
27741.51859,0
27741.52091,1
27741.52673,0
27741.52905,1
27741.53488,0
27741.5372,1
27741.54303,0
27741.54535,1
27741.55118,0
27741.5535,1
27741.55933,0
27741.56164,1
27741.56747,0
27741.56979,1
27741.57562,0
27741.57794,1
27741.58377,0
27741.58609,1
27741.59192,0
27741.59424,1
27741.60007,0
27756.73338,1
27756.73921,0
27756.74153,1
27756.74736,0
27756.74967,1
27756.7555,0
27756.75782,1
27756.76365,0
27756.76597,1
27756.7718,0
27756.77412,1
27756.77995,0
27756.78227,1
27756.78809,0
27756.79041,1
27756.79624,0
27756.79856,1
27756.80439,0
27756.80671,1
27756.81254,0
27756.81486,1
27756.82069,0
27756.823,1
27756.82883,0
27756.83115,1
27756.83698,0
27756.8393,1
27756.84513,0
27756.84745,1
27756.85328,0
27756.8556,1
27756.86142,0
27756.86374,1
27756.86957,0
27756.87189,1
27756.87772,0
27756.88004,1
27756.88587,0
27756.88819,1
27756.89402,0
27772.08647,1
27772.0923,0
27772.09462,1
27772.10045,0
27772.10277,1
27772.10859,0
27772.11091,1
27772.11674,0
27772.11906,1
27772.12489,0
27772.12721,1
27772.13304,0
27772.13536,1
27772.14119,0
27772.1435,1
27772.14933,0
27772.15165,1
27772.15748,0
27772.1598,1
27772.16563,0
27772.16795,1
27772.17378,0
27772.1761,1
27772.18193,0
27772.18424,1
27772.19007,0
27772.19239,1
27772.19822,0
27772.20054,1
27772.20637,0
27772.20869,1
27772.21452,0
27772.21684,1
27772.22266,0
27772.22498,1
27772.23081,0
27772.23313,1
27772.23896,0
27772.24128,1
27772.24711,0
27787.46855,1
27787.47438,0
27787.4767,1
27787.48253,0
27787.48485,1
27787.49068,0
27787.493,1
27787.49882,0
27787.50114,1
27787.50697,0
27787.50929,1
27787.51512,0
27787.51744,1
27787.52327,0
27787.52559,1
27787.53142,0
27787.53373,1
27787.53956,0
27787.54188,1
27787.54771,0
27787.55003,1
27787.55586,0
27787.55818,1
27787.56401,0
27787.56633,1
27787.57216,0
27787.57447,1
27787.5803,0
27787.58262,1
27787.58845,0
27787.59077,1
27787.5966,0
27787.59892,1
27787.60475,0
27787.60707,1
27787.61289,0
27787.61521,1
27787.62104,0
27787.62336,1
27787.62919,0
27802.77077,1
27802.7766,0
27802.77892,1
27802.78475,0
27802.78707,1
27802.7929,0
27802.79522,1
27802.80105,0
27802.80336,1
27802.80919,0
27802.81151,1
27802.81734,0
27802.81966,1
27802.82549,0
27802.82781,1
27802.83364,0
27802.83596,1
27802.84179,0
27802.8441,1
27802.84993,0
27802.85225,1
27802.85808,0
27802.8604,1
27802.86623,0
27802.86855,1
27802.87438,0
27802.8767,1
27802.88252,0
27802.88484,1
27802.89067,0
27802.89299,1
27802.89882,0
27802.90114,1
27802.90697,0
27802.90929,1
27802.91512,0
27802.91743,1
27802.92326,0
27802.92558,1
27802.93141,0
27818.20852,1
27818.21435,0
27818.21666,1
27818.22249,0
27818.22481,1
27818.23064,0
27818.23296,1
27818.23879,0
27818.24111,1
27818.24694,0
27818.24926,1
27818.25509,0
27818.2574,1
27818.26323,0
27818.26555,1
27818.27138,0
27818.2737,1
27818.27953,0
27818.28185,1
27818.28768,0
27818.29,1
27818.29582,0
27818.29814,1
27818.30397,0
27818.30629,1
27818.31212,0
27818.31444,1
27818.32027,0
27818.32259,1
27818.32842,0
27818.33073,1
27818.33656,0
27818.33888,1
27818.34471,0
27818.34703,1
27818.35286,0
27818.35518,1
27818.36101,0
27818.36333,1
27818.36916,0
27833.62777,1
27833.6336,0
27833.63592,1
27833.64175,0
27833.64406,1
27833.64989,0
27833.65221,1
27833.65804,0
27833.66036,1
27833.66619,0
27833.66851,1
27833.67434,0
27833.67666,1
27833.68248,0
27833.6848,1
27833.69063,0
27833.69295,1
27833.69878,0
27833.7011,1
27833.70693,0
27833.70925,1
27833.71508,0
27833.71739,1
27833.72322,0
27833.72554,1
27833.73137,0
27833.73369,1
27833.73952,0
27833.74184,1
27833.74767,0
27833.74999,1
27833.75582,0
27833.75813,1
27833.76396,0
27833.76628,1
27833.77211,0
27833.77443,1
27833.78026,0
27833.78258,1
27833.78841,0
27849.01174,1
27849.01757,0
27849.01989,1
27849.02572,0
27849.02804,1
27849.03387,0
27849.03619,1
27849.04202,0
27849.04433,1
27849.05016,0
27849.05248,1
27849.05831,0
27849.06063,1
27849.06646,0
27849.06878,1
27849.07461,0
27849.07693,1
27849.08275,0
27849.08507,1
27849.0909,0
27849.09322,1
27849.09905,0
27849.10137,1
27849.1072,0
27849.10952,1
27849.11535,0
27849.11766,1
27849.12349,0
27849.12581,1
27849.13164,0
27849.13396,1
27849.13979,0
27849.14211,1
27849.14794,0
27849.15026,1
27849.15609,0
27849.1584,1
27849.16423,0
27849.16655,1
27849.17238,0
27864.39856,1
27864.40438,0
27864.4067,1
27864.41253,0
27864.41485,1
27864.42068,0
27864.423,1
27864.42883,0
27864.43115,1
27864.43698,0
27864.43929,1
27864.44512,0
27864.44744,1
27864.45327,0
27864.45559,1
27864.46142,0
27864.46374,1
27864.46957,0
27864.47189,1
27864.47771,0
27864.48003,1
27864.48586,0
27864.48818,1
27864.49401,0
27864.49633,1
27864.50216,0
27864.50448,1
27864.51031,0
27864.51263,1
27864.51845,0
27864.52077,1
27864.5266,0
27864.52892,1
27864.53475,0
27864.53707,1
27864.5429,0
27864.54522,1
27864.55105,0
27864.55336,1
27864.55919,0
27879.72128,1
27879.72711,0
27879.72943,1
27879.73526,0
27879.73758,1
27879.74341,0
27879.74573,1
27879.75156,0
27879.75387,1
27879.7597,0
27879.76202,1
27879.76785,0
27879.77017,1
27879.776,0
27879.77832,1
27879.78415,0
27879.78647,1
27879.7923,0
27879.79461,1
27879.80044,0
27879.80276,1
27879.80859,0
27879.81091,1
27879.81674,0
27879.81906,1
27879.82489,0
27879.82721,1
27879.83303,0
27879.83535,1
27879.84118,0
27879.8435,1
27879.84933,0
27879.85165,1
27879.85748,0
27879.8598,1
27879.86563,0
27879.86794,1
27879.87377,0
27879.87609,1
27879.88192,0
27895.09424,1
27895.10007,0
27895.10239,1
27895.10822,0
27895.11054,1
27895.11637,0
27895.11868,1
27895.12451,0
27895.12683,1
27895.13266,0
27895.13498,1
27895.14081,0
27895.14313,1
27895.14896,0
27895.15128,1
27895.15711,0
27895.15942,1
27895.16525,0
27895.16757,1
27895.1734,0
27895.17572,1
27895.18155,0
27895.18387,1
27895.1897,0
27895.19201,1
27895.19784,0
27895.20016,1
27895.20599,0
27895.20831,1
27895.21414,0
27895.21646,1
27895.22229,0
27895.22461,1
27895.23044,0
27895.23276,1
27895.23858,0
27895.2409,1
27895.24673,0
27895.24905,1
27895.25488,0
